name_primary,artist_id,country_relevance_score,is_country_core,is_country_broad,source_seed,norm_name,hot_country_number_one,hot_country_number_one_matched_name,country_hall_of_fame,country_hall_of_fame_matched_name,billboard_best_country_singers,billboard_best_country_singers_matched_name,in_any_reference_list,reference_list_count,reference_list_hits
Don Lee (musician),artist_001968,1.0,1.0,1.0,Category:American country singer-songwriters,don lee,False,,False,,False,,False,0,
Jerry Jeff Walker,artist_001970,1.0,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,jerry jeff walker,False,,False,,False,,False,0,
Kameron Marlowe,artist_001971,1.0,1.0,1.0,Category:American country singer-songwriters,kameron marlowe,False,,False,,False,,False,0,
Bryan White,artist_001972,1.0,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,bryan white,False,,False,,False,,False,0,
Bill Lloyd (country musician),artist_001973,1.0,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,bill lloyd,False,,False,,False,,False,0,
Buck Griffin,artist_001974,1.0,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,buck griffin,False,,False,,False,,False,0,
Leland Martin,artist_001975,1.0,1.0,1.0,Category:American country singer-songwriters,leland martin,False,,False,,False,,False,0,
Martin Delray,artist_001976,1.0,1.0,1.0,Category:American country singer-songwriters,martin delray,False,,False,,False,,False,0,
Pake McEntire,artist_001977,1.0,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,pake mcentire,False,,False,,False,,False,0,
Samantha Bumgarner,artist_001978,1.0,1.0,1.0,Category:American country singer-songwriters,samantha bumgarner,False,,False,,False,,False,0,
Stoney Edwards,artist_001979,1.0,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,stoney edwards,False,,False,,False,,False,0,
Adam Hambrick,artist_001980,1.0,1.0,1.0,Category:American country singer-songwriters,adam hambrick,False,,False,,False,,False,0,
Sonya Isaacs,artist_001981,1.0,0.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,sonya isaacs,False,,False,,False,,False,0,
Steve Moakler,artist_001982,0.95,1.0,1.0,Category:American country singer-songwriters,steve moakler,False,,False,,False,,False,0,
Joe Purdy,artist_001983,0.95,1.0,1.0,Category:American country singer-songwriters,joe purdy,False,,False,,False,,False,0,
Johnny Barfield,artist_001984,0.95,1.0,1.0,Category:American country singer-songwriters,johnny barfield,False,,False,,False,,False,0,
Johnny Tyler,artist_001985,0.95,1.0,1.0,Category:American country singer-songwriters,johnny tyler,False,,False,,False,,False,0,
David Garcia,artist_001986,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,david garcia,False,,False,,False,,False,0,
Barrett Baber,artist_001987,0.95,1.0,1.0,Category:American country singer-songwriters,barrett baber,False,,False,,False,,False,0,
Sue Thompson,artist_001988,0.95,1.0,1.0,Category:American country singer-songwriters,sue thompson,False,,False,,False,,False,0,
Glen Sherley,artist_001990,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,glen sherley,False,,False,,False,,False,0,
Hillary Lindsey,artist_001991,0.95,1.0,1.0,Category:American country singer-songwriters,hillary lindsey,False,,False,,False,,False,0,
Henry Whitter,artist_001992,0.95,1.0,1.0,Category:American country singer-songwriters,henry whitter,False,,False,,False,,False,0,
Bodeco,artist_001993,0.95,1.0,1.0,Category:Country musicians from Kentucky,bodeco,False,,False,,False,,False,0,
Casey Anderson,artist_001994,0.95,1.0,1.0,Category:American country singer-songwriters,casey anderson,False,,False,,False,,False,0,
Charlie Aldrich,artist_001995,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,charlie aldrich,False,,False,,False,,False,0,
Kevin Skinner,artist_001996,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Kentucky,kevin skinner,False,,False,,False,,False,0,
Doug Poindexter,artist_001997,0.95,1.0,1.0,Category:American country singer-songwriters,doug poindexter,False,,False,,False,,False,0,
Randy Atcher,artist_001998,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Kentucky,randy atcher,False,,False,,False,,False,0,
Eddie Zack,artist_001999,0.95,1.0,1.0,Category:American country singer-songwriters,eddie zack,False,,False,,False,,False,0,
Victor Sanz,artist_002000,0.95,1.0,1.0,Category:American country singer-songwriters|Category:American country singers,victor sanz,False,,False,,False,,False,0,
Rachel Farley,artist_002001,0.95,1.0,1.0,Category:American country singer-songwriters,rachel farley,False,,False,,False,,False,0,
Krystal Keith,artist_002002,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,krystal keith,False,,False,,False,,False,0,
Holly Lamar,artist_002003,0.95,1.0,1.0,Category:American country singer-songwriters,holly lamar,False,,False,,False,,False,0,
Allison Paige,artist_002004,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,allison paige,False,,False,,False,,False,0,
Ray Smith,artist_002005,0.95,1.0,1.0,Category:American country singer-songwriters,ray smith,False,,False,,False,,False,0,
Gene O'Quin,artist_002006,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,gene o quin,False,,False,,False,,False,0,
Gary Nicholson,artist_002007,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee|Category:Country musicians from Texas,gary nicholson,False,,False,,False,,False,0,
Thom Schuyler,artist_002008,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,thom schuyler,False,,False,,False,,False,0,
Jerry Naylor,artist_002009,0.95,1.0,1.0,Category:American country singers|Category:Country musicians from Texas,jerry naylor,False,,False,,False,,False,0,
Theron Evan Hale,artist_002010,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,theron evan hale,False,,False,,False,,False,0,
Lorene Mann,artist_002011,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,lorene mann,False,,False,,False,,False,0,
Lou Smith,artist_002012,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,lou smith,False,,False,,False,,False,0,
Harold Shedd,artist_002013,0.95,1.0,1.0,Category:American country singer-songwriters,harold shedd,False,,False,,False,,False,0,
John Bunzow,artist_002014,0.95,1.0,1.0,Category:American country singer-songwriters,john bunzow,False,,False,,False,,False,0,
Ric Steel,artist_002015,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,ric steel,False,,False,,False,,False,0,
"Monty ""Hawkeye"" Henson",artist_002016,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,monty hawkeye henson,False,,False,,False,,False,0,
Tony Toliver,artist_002017,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,tony toliver,False,,False,,False,,False,0,
Leah Turner,artist_002018,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,leah turner,False,,False,,False,,False,0,
Jamie Davis,artist_002019,0.95,1.0,1.0,Category:American country singer-songwriters,jamie davis,False,,False,,False,,False,0,
Blake Wise,artist_002020,0.95,1.0,1.0,Category:American country singer-songwriters,blake wise,False,,False,,False,,False,0,
Tony Douglas,artist_002022,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,tony douglas,False,,False,,False,,False,0,
Andrew Pope,artist_002023,0.95,1.0,1.0,Category:American country singer-songwriters|Category:American country singers,andrew pope,False,,False,,False,,False,0,
Kristen Merlin,artist_002024,0.95,1.0,1.0,Category:American country singer-songwriters,kristen merlin,False,,False,,False,,False,0,
Howie Stange,artist_002025,0.95,1.0,1.0,Category:American country singer-songwriters,howie stange,False,,False,,False,,False,0,
Jay Lee Webb,artist_002026,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Kentucky,jay lee webb,False,,False,,False,,False,0,
Jared Wade,artist_002027,0.95,1.0,1.0,Category:American country singer-songwriters,jared wade,False,,False,,False,,False,0,
Izzy Miller,artist_002028,0.95,1.0,1.0,Category:American country singer-songwriters,izzy miller,False,,False,,False,,False,0,
Thomas Miller,artist_002029,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,thomas miller,False,,False,,False,,False,0,
James T. Horn,artist_002030,0.95,1.0,1.0,Category:American country singer-songwriters,james t horn,False,,False,,False,,False,0,
Jason Cassidy,artist_002031,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,jason cassidy,False,,False,,False,,False,0,
Monte Hale,artist_002032,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,monte hale,False,,False,,False,,False,0,
Benny Barnes,artist_002033,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,benny barnes,False,,False,,False,,False,0,
Buddy Brown,artist_002034,0.95,1.0,1.0,Category:American country singer-songwriters,buddy brown,False,,False,,False,,False,0,
Tex Fletcher,artist_002035,0.95,1.0,1.0,Category:American country singer-songwriters,tex fletcher,False,,False,,False,,False,0,
Holly Tucker,artist_002036,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,holly tucker,False,,False,,False,,False,0,
Josh Herbert,artist_002037,0.95,1.0,1.0,Category:American country singers,josh herbert,False,,False,,False,,False,0,
Uncle Jimmy Thompson,artist_002038,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,uncle jimmy thompson,False,,False,,False,,False,0,
Henry Qualls,artist_002039,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,henry qualls,False,,False,,False,,False,0,
Justin Wells,artist_002040,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Kentucky,justin wells,False,,False,,False,,False,0,
Dave Haywood,artist_002041,0.95,1.0,1.0,Category:American country singer-songwriters,dave haywood,False,,False,,False,,False,0,
Mark Carman,artist_002042,0.95,1.0,1.0,Category:American country singer-songwriters,mark carman,False,,False,,False,,False,0,
Chris Hawkey,artist_002043,0.95,1.0,1.0,Category:American country singer-songwriters,chris hawkey,False,,False,,False,,False,0,
Seth Ennis,artist_002044,0.95,1.0,1.0,Category:American country singer-songwriters,seth ennis,False,,False,,False,,False,0,
Jason Meadows,artist_002045,0.95,1.0,1.0,Category:American country singer-songwriters,jason meadows,False,,False,,False,,False,0,
Lisa Angelle,artist_002046,0.95,1.0,1.0,Category:American country singer-songwriters,lisa angelle,False,,False,,False,,False,0,
Lulu Roman,artist_002047,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,lulu roman,False,,False,,False,,False,0,
Earl Scott,artist_002048,0.95,1.0,1.0,Category:American country singers,earl scott,False,,False,,False,,False,0,
Kareem Salama,artist_002049,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,kareem salama,False,,False,,False,,False,0,
Ashley Tesoro,artist_002050,0.95,1.0,1.0,Category:American country singer-songwriters,ashley tesoro,False,,False,,False,,False,0,
Ali Harter,artist_002051,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,ali harter,False,,False,,False,,False,0,
Andy Childs,artist_002052,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,andy childs,False,,False,,False,,False,0,
Andy Gibson,artist_002053,0.95,1.0,1.0,Category:American country singer-songwriters,andy gibson,False,,False,,False,,False,0,
Ava Barber,artist_002054,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,ava barber,False,,False,,False,,False,0,
B. B. Watson,artist_002055,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,b b watson,False,,False,,False,,False,0,
Bobby Durham,artist_002056,0.95,1.0,1.0,Category:American country singer-songwriters,bobby durham,False,,False,,False,,False,0,
Bobby Sowell,artist_002057,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,bobby sowell,False,,False,,False,,False,0,
Brice Long,artist_002058,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Kentucky,brice long,False,,False,,False,,False,0,
Butch Baker,artist_002059,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Tennessee,butch baker,False,,False,,False,,False,0,
Clay Eager,artist_002060,0.95,1.0,1.0,Category:American country singers,clay eager,False,,False,,False,,False,0,
Cooper Boone,artist_002062,0.95,1.0,1.0,Category:American country singer-songwriters,cooper boone,False,,False,,False,,False,0,
D. Vincent Williams,artist_002063,0.95,1.0,1.0,Category:American country singer-songwriters|Category:Country musicians from Texas,d vincent williams,False,,False,,False,,False,0,
Daniel Joseph Schafer,artist_002064,0.95,1.0,1.0,Category:American country singer-songwriters,daniel joseph schafer,False,,False,,False,,False,0,
Darrell Clanton,artist_002065,0.95,1.0,1.0,Category:American country singer-songwriters,darrell clanton,False,,False,,False,,False,0,
Dave Moody,artist_002066,0.95,1.0,1.0,Category:American country singer-songwriters,dave moody,False,,False,,False,,False,0,
David Lynn Jones,artist_002067,0.95,1.0,1.0,Category:American country singer-songwriters,david lynn jones,False,,False,,False,,False,0,
David Rogers,artist_002068,0.95,1.0,1.0,Category:American country singer-songwriters,david rogers,False,,False,,False,,False,0,
Don Cusic,artist_002069,0.95,1.0,1.0,Category:American country singer-songwriters,don cusic,False,,False,,False,,False,0,
