artist_id,country_validation_label,country_validation_score,country_validation_score_text,country_positive_hits,country_negative_hits,country_validation_evidence,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_year,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag,birth_admin_labels,wikipedia_categories,wp_birth_place_raw,wp_birth_year,wp_birth_date,birth_date,birth_place_raw,birth_country_raw
artist_000146,review,0.95,-8,2,5,+4:country ; +5:country music ; -4:hip-hop ; -4:rap ; -4:trap ; -3:r&b ; -2:pop,Post Malone,Austin Richard Post,,Austin Richard Post|Austin Post,Q21621919,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,0000000463129709,81148449925215692823,https://en.wikipedia.org/wiki/Post_Malone,1995.0,Syracuse,Onondaga County,New York,NY,United States,,,,United States,musician|rapper|singer|songwriter|record producer|actor,hip-hop|pop music|country music|trap music|contemporary R&B|pop rap|rap rock|pop rock|rock music|country rap,country,0.95,voice|guitar,,Republic Records|Mercury Records,Billboard Music Award for Top Artist,http://www.postmalone.com/,1990.0,Northeast,0.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q21621919|https://en.wikipedia.org/wiki/Post_Malone|https://musicbrainz.org/artist/b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,3.0,high,high,high,0.0,,post malone,1.0,1.0,1.0,0.0,3.0,Post Malone,,,1.0,,,,,,,,
artist_000161,review,0.95,13,4,1,+4:country ; +5:country music ; +3:country pop ; +3:country rock ; -2:pop,Garth Brooks,Troyal Garth Brooks,Chris Gaines,Troyal Garth Brooks,Q216288,b76645c5-78b0-4e4c-8f95-003f40013a45,0000000081527349,72197482,https://en.wikipedia.org/wiki/Garth_Brooks,1962.0,Tulsa,Tulsa County,Oklahoma,OK,United States,,,,United States,singer-songwriter|musician|singer|poet|guitarist|film producer|music artist|actor,country music|country rock|country pop,country,0.95,guitar|piano|voice,,Big Machine Records|Capitol Records|Liberty Records|RCA Records Nashville|Capitol Records Nashville|Pearl Records,American Music Award for Artist of the Year|Favorite Country Single|Grammy Award for Best Male Country Vocal Performance|American Music Award for Favorite Country Album|Country Music Association Award for Entertainer of the Year|Favorite Countr,https://garthbrooks.com,1960.0,South,0.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q216288|https://en.wikipedia.org/wiki/Garth_Brooks|https://musicbrainz.org/artist/b76645c5-78b0-4e4c-8f95-003f40013a45,3.0,high,high,high,0.0,,garth brooks,1.0,1.0,1.0,0.0,3.0,Garth Brooks,,,1.0,,,,,,,,
artist_000168,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Taylor Swift,Taylor Alison Swift,,Taylor Alison Swift,Q26876,20244d07-534f-4eff-b4d4-930878889970,0000000078519858,88580701,https://en.wikipedia.org/wiki/Taylor_Swift,1989.0,West Reading,Berks County,Pennsylvania,PA,United States,,,,United States,singer-songwriter|singer|lyricist,pop music|country music,country,0.95,voice|guitar|piano|banjo,,Big Machine Records|Republic Records,Dick Clark Award for Excellence|MTV Video Music Award for Best Female Video|American Music Award for Favorite Country Female Artist|American Music Award for Artist of the Year|American Music Award for Favorite Pop/Rock Female Artist|Favorite Ad,https://taylorswift.com,1980.0,Appalachia,0.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q26876|https://en.wikipedia.org/wiki/Taylor_Swift|https://musicbrainz.org/artist/20244d07-534f-4eff-b4d4-930878889970,3.0,high,high,high,0.0,,taylor swift,1.0,1.0,1.0,0.0,3.0,Taylor Swift,,,1.0,,,,,,,,
artist_000170,review,0.95,6,2,1,+4:country ; +5:country music ; -3:dance,Al Downing,,,Big Al Downing,Q4703752,f30cc1dc-5a66-41ff-8009-62dddba609d0,0000000114494767,79952161,https://en.wikipedia.org/wiki/Big_Al_Downing,1940.0,Centralia,,Oklahoma,OK,United States,2005-07-04,2005.0,Massachusetts,United States,singer|pianist|songwriter,country music|dance music,country,0.95,voice|piano,,Carlton Records|Chess Records,Kansas Music Hall of Fame,,1940.0,South,1.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q4703752|https://en.wikipedia.org/wiki/Big_Al_Downing|https://musicbrainz.org/artist/f30cc1dc-5a66-41ff-8009-62dddba609d0,3.0,high,high,high,0.0,demographic_backfill:local:restricted,al downing,1.0,1.0,1.0,0.0,3.0,Big Al Downing,,,1.0,,,,,,,,
artist_000172,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Marie Osmond,,,Olive Marie Osmond,Q465641,5d8f1ebd-6b28-420a-ab15-75b9bc12f7d6,0000000078238853,85807063,https://en.wikipedia.org/wiki/Marie_Osmond,1959.0,Ogden,Weber County,Utah,UT,United States,,,,United States,singer|television actor|songwriter|stage actor,pop music|country music|folk music,country,0.95,fiddle|voice,,,,https://www.marieosmond.com,1950.0,West,0.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q465641|https://en.wikipedia.org/wiki/Marie_Osmond|https://musicbrainz.org/artist/5d8f1ebd-6b28-420a-ab15-75b9bc12f7d6,3.0,high,high,high,0.0,,marie osmond,1.0,1.0,1.0,0.0,3.0,Marie Osmond,,,1.0,,,,,,,,
artist_000179,review,1.0,5,2,1,+4:country ; +3:country pop ; -2:pop,Priscilla Block,Priscilla Ann Block,Priscilla Block,,Q105490139,39c0b99a-7e0e-42c7-94e2-14dc7c99a019,,,https://en.wikipedia.org/wiki/Priscilla_Block,1995.0,Raleigh,,North Carolina,NC,United States,,,,,singer-songwriter|singer,folk music|Country|country pop,country,1.0,voice,,,,,1990.0,South,0.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q105490139|https://en.wikipedia.org/wiki/Priscilla_Block|https://musicbrainz.org/artist/39c0b99a-7e0e-42c7-94e2-14dc7c99a019,3.0,high,high,high,0.0,,priscilla block,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000198,review,1.0,5,2,1,+4:country ; +3:country pop ; -2:pop,Tucker Wetmore,,,,Q124754909,bac63106-16c3-4a31-80a4-d269ec27ab96,,681173731287611890004,https://en.wikipedia.org/wiki/Tucker_Wetmore,1999.0,Kalama,,Washington,WA,United States,,,,United States,singer|singer-songwriter,Country|country pop,country,1.0,,,,,https://tuckerwetmore.com/,1990.0,West,0.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q124754909|https://en.wikipedia.org/wiki/Tucker_Wetmore|https://musicbrainz.org/artist/bac63106-16c3-4a31-80a4-d269ec27ab96,3.0,high,high,high,0.0,,tucker wetmore,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000218,review,1.0,10,3,1,+4:country ; +5:country music ; +3:country pop ; -2:pop,"Layng Martine, Jr.",James Layng Martine,,James Layng Martine Jr.,Q15059524,5648e723-edf0-48cf-b60e-57f253fa8672,,16504640,https://en.wikipedia.org/wiki/Layng_Martine_Jr.,1942.0,New York City,,New York,NY,United States,,,,United States,singer-songwriter,country music|Country|pop,country,1.0,,,,,,1940.0,Northeast,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15059524|https://en.wikipedia.org/wiki/Layng_Martine_Jr.|https://musicbrainz.org/artist/5648e723-edf0-48cf-b60e-57f253fa8672,3.0,medium,high,high,0.0,,layng martine jr,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,+1942-00-00T00:00:00Z,New York City,
artist_000221,review,1.0,10,3,1,+4:country ; +5:country music ; +3:country pop ; -2:pop,Jim Weatherly,James Dexter Weatherly,Jim Weatherly,James Dexter Weatherly,Q15059546,0440cad3-f466-49a8-af97-9cc35de0f317,0000000042970663,18891722,https://en.wikipedia.org/wiki/Jim_Weatherly,1943.0,Pontotoc,,Mississippi,MS,United States,2021-02-03,2021.0,,United States,singer-songwriter|singer,country music|Country|pop,country,1.0,voice,,RCA Records,,http://www.jimweatherly.com/biography.htm,1940.0,South,1.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15059546|https://en.wikipedia.org/wiki/Jim_Weatherly|https://musicbrainz.org/artist/0440cad3-f466-49a8-af97-9cc35de0f317,3.0,high,high,high,0.0,,jim weatherly,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000222,review,1.0,6,2,1,+4:country ; +5:country music ; -3:r&b,Jimmy Velvit,,,,Q15059577,c3245da4-960b-4f2c-9e64-e4528f234d56,,,https://en.wikipedia.org/wiki/Jimmy_Velvit,1941.0,Coalgate,,Oklahoma,OK,United States,,,,United States,singer-songwriter|bandleader|conductor|singer|composer|guitarist,rock and roll|country music|Rock and roll|| R&B|| C&W,country,1.0,guitar|voice,,Cub Records,,http://jimmyvelvit.com/history.php,1940.0,South,0.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q15059577|https://en.wikipedia.org/wiki/Jimmy_Velvit|https://musicbrainz.org/artist/c3245da4-960b-4f2c-9e64-e4528f234d56,3.0,high,medium,high,0.0,birth geography inferred from Wikipedia categories,jimmy velvit,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000226,review,1.0,10,3,1,+4:country ; +5:country music ; +3:country pop ; -2:pop,Jackson Rohm,,,,Q15452952,c8c3201c-dbaa-41b5-af1b-c9e97dfb79f4,0000000071269729,100789359,https://en.wikipedia.org/wiki/Jackson_Rohm,1971.0,Jamestown,,Ohio,OH,United States,,,,United States,songwriter,country music|Country|pop,country,1.0,,,,,http://www.jacksonrohm.com,,Midwest,0.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15452952|https://en.wikipedia.org/wiki/Jackson_Rohm|https://musicbrainz.org/artist/c8c3201c-dbaa-41b5-af1b-c9e97dfb79f4,3.0,high,high,high,0.0,birth data enriched from MusicBrainz,jackson rohm,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000237,review,1.0,5,2,1,+4:country ; +3:country rock ; -2:pop,Mickey Jack Cones,,,,Q16214374,c42ba841-5ca8-41ce-be16-81d9b7eb7371,,,https://en.wikipedia.org/wiki/Mickey_Jack_Cones,1973.0,San Antonio,Bexar County,Texas,TX,United States,,,,United States,audio engineer|record producer|composer,Country|rock|pop,country,1.0,guitar,,,,,1970.0,South,0.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q16214374|https://en.wikipedia.org/wiki/Mickey_Jack_Cones|https://musicbrainz.org/artist/c42ba841-5ca8-41ce-be16-81d9b7eb7371,3.0,high,high,high,0.0,,mickey jack cones,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000243,review,1.0,9,3,1,+4:country ; +5:country music ; +2:americana ; -2:pop,Joe Ely,,,Earle Rewell Ely Jr.,Q1691407,4682ba8c-e15d-4543-9747-c72860392c76,0000000055196689,76505313,https://en.wikipedia.org/wiki/Joe_Ely,1947.0,Amarillo,Potter County,Texas,TX,United States,2025-12-15,2025.0,Taos,United States,musician|songwriter,Americana|country music|pop music,americana|country,1.0,voice|guitar,The Flatlanders,MCA Records,Americana Lifetime Achievement Award for Performance,http://www.joeely.com,1940.0,South,1.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q1691407|https://en.wikipedia.org/wiki/Joe_Ely|https://musicbrainz.org/artist/4682ba8c-e15d-4543-9747-c72860392c76,3.0,high,high,high,0.0,,joe ely,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000250,review,1.0,9,3,1,+4:country ; +4:alternative country ; +3:bluegrass ; -2:pop,Willie Watson,William Currie Watson,Willie Watson,William Currie Watson,Q17985081,6310db9e-f2c7-4e76-8af4-e56905993482,,315983886,https://en.wikipedia.org/wiki/Willie_Watson_(musician),1979.0,Watkins Glen,Schuyler County,New York,NY,United States,,,,United States,singer-songwriter|banjoist|street artist|actor|musician|contemporary folk singer,bluegrass music|folk music|alternative country|old-time music|pop rock,bluegrass|country,1.0,banjo|guitar|voice,Old Crow Medicine Show,Acony Records,,http://www.williewatson.com/,1970.0,Northeast,0.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q17985081|https://en.wikipedia.org/wiki/Willie_Watson_(musician)|https://musicbrainz.org/artist/6310db9e-f2c7-4e76-8af4-e56905993482,3.0,high,high,high,0.0,,willie watson,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000255,review,1.0,10,3,1,+4:country ; +5:country music ; +3:bluegrass ; -2:pop,Ruthie Collins,Ruth Antoinette Collins,Ruthie Collins,,Q18921564,e2be284a-8e6f-4194-9fed-1cff900a2b37,,,https://en.wikipedia.org/wiki/Ruthie_Collins,1989.0,Fredonia,Chautauqua County,New York,NY,United States,,,,United States,singer-songwriter|singer,bluegrass music|country music|pop music,bluegrass|country,1.0,,,Curb Records,,http://ruthiecollinsmusic.com/,1980.0,Northeast,0.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q18921564|https://en.wikipedia.org/wiki/Ruthie_Collins|https://musicbrainz.org/artist/e2be284a-8e6f-4194-9fed-1cff900a2b37,3.0,high,high,high,0.0,,ruthie collins,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000263,review,1.0,23,7,1,+4:country ; +5:country music ; +3:country rock ; +4:outlaw country ; +3:progressive country ; +4:alternative country ; +2:americana ; -2:pop,Willie Nelson,Willie Hugh Nelson,,Red Headed Stranger|Shotgun Willie|Willie Hugh Nelson,Q206112,668fd73c-bf54-4310-a139-305517f05311,0000000081062879,27252664,https://en.wikipedia.org/wiki/Willie_Nelson,1933.0,Abbott,Hill County,Texas,TX,United States,,,,United States,singer-songwriter|writer|actor|singer|guitarist|film producer|author|entrepreneur|television producer|session musician|taekwondo athlete|film director|television actor|record producer|environmentalist,country music|pop music|progressive country|Americana|blues|traditional pop|rock music|alternative country|country rock|outlaw country,country|americana,1.0,guitar|voice,The Highwaymen,Blue Note|Atlantic Records|Columbia Records|Island Records|Legacy Recordings|Liberty Records|RCA Records|Universal Music Group Nashville|Challenge Records|Impex Records,Grammy Legend Award|Grammy Award for Best Male Country Vocal Performance|Favorite Country Single|Grammy Award for Best Country Performance by a Duo or Group with Vocal|Country Music Association Award for Entertainer of the Year|Grammy Award for Best Country Song|Favorite Country Male Artist|American Music Award for Favorite Pop/Rock Album|American Music Award for Favorite Country Album|American Music Award of Merit|Kennedy Center Honors|Grammy Hall of Fame|Grammy Award for Best Country Collaboration with Vocals|Willie Nelson Lifetime Achievement Award|Gershwin Prize|Americana Lifetime Achievement Award for Songwriting|Rock and Roll Hall of Fame,https://willienelson.com/,1930.0,South,0.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q206112|https://en.wikipedia.org/wiki/Willie_Nelson|https://musicbrainz.org/artist/668fd73c-bf54-4310-a139-305517f05311,3.0,high,high,high,0.0,,willie nelson,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000268,review,1.0,9,3,1,+4:country ; +3:country pop ; +4:alternative country ; -2:pop,Aubrie Sellers,Aubrie Lee Sellers,Aubrie Sellers,Aubrie Lee Sellers,Q22343738,7accd202-fd80-440d-aadd-2288e123a4f4,,16146095341900372819,https://en.wikipedia.org/wiki/Aubrie_Sellers,1991.0,Nashville,Davidson County,Tennessee,TN,United States,,,,United States,singer|songwriter,country pop|alternative country|Alternative country,country,1.0,guitar|voice,,Carnival Music,,http://aubriesellers.com/,1990.0,Appalachia,0.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q22343738|https://en.wikipedia.org/wiki/Aubrie_Sellers|https://musicbrainz.org/artist/7accd202-fd80-440d-aadd-2288e123a4f4,3.0,high,high,high,0.0,,aubrie sellers,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000286,review,1.0,4,2,2,+4:country ; +5:country music ; -3:r&b ; -2:pop,Bailey Bryan,Bailey Myown Bryan,Bailey Bryan,,Q28197737,5c9ba120-72a4-47db-b792-3ddfea52bd55,,,https://en.wikipedia.org/wiki/Bailey_Bryan,1998.0,Freeland,Clallam County,Washington,WA,United States,,,,,singer-songwriter,Pop|R&B|Country Music |,country,1.0,,,Warner Music Group,,http://www.baileybryan.com/,1990.0,West,0.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q28197737|https://en.wikipedia.org/wiki/Bailey_Bryan|https://musicbrainz.org/artist/5c9ba120-72a4-47db-b792-3ddfea52bd55,3.0,high,high,high,0.0,,bailey bryan,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000289,review,1.0,5,2,1,+4:country ; +3:country pop ; -2:pop,Dylan Schneider,,,,Q29572979,db1f6549-096a-4add-8486-52f95cf0f332,,,https://en.wikipedia.org/wiki/Dylan_Schneider,1999.0,Terre Haute,Vigo County,Indiana,IN,United States,,,,United States,vocalist,Country|country pop,country,1.0,,,,,http://dylanschneidermusic.com/,1990.0,Midwest,0.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q29572979|https://en.wikipedia.org/wiki/Dylan_Schneider|https://musicbrainz.org/artist/db1f6549-096a-4add-8486-52f95cf0f332,3.0,high,high,high,0.0,,dylan schneider,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000290,review,1.0,7,2,1,+4:country ; +5:country music ; -2:pop,Chuck Woolery,Charles Herbert Woolery,Chuck Woolery,,Q2967618,806604cb-dff0-4337-a19a-22ed8bd33cbb,0000000366488574,231699670,https://en.wikipedia.org/wiki/Chuck_Woolery,1941.0,Ashland,Boyd County,Kentucky,KY,United States,2024-11-23,2024.0,Horseshoe Bay,United States,television actor|songwriter|game show host|podcaster|talk show host,country music|psychedelic pop|Psychedelic pop|country,country,1.0,voice|guitar,The Avant-Garde,Columbia Records|Warner Records Inc.|Epic Records|RCA Records,,http://www.chuckwoolery.com/,1940.0,Appalachia,1.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q2967618|https://en.wikipedia.org/wiki/Chuck_Woolery|https://musicbrainz.org/artist/806604cb-dff0-4337-a19a-22ed8bd33cbb,3.0,high,high,high,0.0,,chuck woolery,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000295,review,1.0,5,2,1,+4:country ; +3:country pop ; -2:pop,Caitlyn Smith,Caitlyn Elizabeth Smith,Caitlyn Smith,,Q32985093,7589a5d8-6f6e-47e3-af9a-9cca2db1645c,,,https://en.wikipedia.org/wiki/Caitlyn_Smith,1986.0,Cannon Falls,Goodhue County,Minnesota,MN,United States,,,,United States,singer-songwriter,Country pop |,country,1.0,,,,,http://caitlynsmith.com/,1980.0,Midwest,0.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q32985093|https://en.wikipedia.org/wiki/Caitlyn_Smith|https://musicbrainz.org/artist/7589a5d8-6f6e-47e3-af9a-9cca2db1645c,3.0,high,high,high,0.0,,caitlyn smith,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000299,review,1.0,10,3,1,+4:country ; +5:country music ; +3:country pop ; -2:pop,Stephanie Quayle,Stephanie Quayle,,,Q38683476,8cb88c03-37fb-451e-96ff-7709a3a1f87b,,78992669,https://en.wikipedia.org/wiki/Stephanie_Quayle,1979.0,Bozeman,,Montana,MT,United States,,,,United States,singer-songwriter|multi-instrumentalist|guitarist|pianist|singer|songwriter,country music|country pop|folk music|Country|country pop,country,1.0,voice|guitar|piano,,,,,1970.0,West,0.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q38683476|https://en.wikipedia.org/wiki/Stephanie_Quayle|https://musicbrainz.org/artist/8cb88c03-37fb-451e-96ff-7709a3a1f87b,3.0,high,medium,high,0.0,birth geography inferred from Wikipedia categories,stephanie quayle,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000304,review,1.0,2,1,1,+4:country ; -2:pop,Sharon Vaughn,Mary Sharon Vaughn,Sharon Vaughn,Mary Sharon Vaughn|Sharon Vaughn Bellamy|Sharon Rice|Mary S. Rice|M.S. Rice|Sharon Rice|Sharon Bellamy,Q4353704,fff0b61a-7e14-4803-a281-037faf148e82,,311429677,https://en.wikipedia.org/wiki/Sharon_Vaughn,1947.0,Orlando,,Florida,FL,United States,,,,United States,songwriter|singer,pop music|folk music|Pop|| rock|| country,country,1.0,voice,,Dot Records,,,1940.0,South,0.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4353704|https://en.wikipedia.org/wiki/Sharon_Vaughn|https://musicbrainz.org/artist/fff0b61a-7e14-4803-a281-037faf148e82,3.0,high,medium,high,0.0,birth geography inferred from Wikipedia categories,sharon vaughn,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
