artist_id,name_primary,chart_artist_name,artist_resolution,song_name,song_key,best_chart_year,best_chart_pos,all_chart_years,all_chart_positions,source_titles
artist_001532,Chris Young (singer),Chris Young,existing_artist,Raised on Country,raised on country,2019,10,2019,10,2019 in country music
artist_001532,Chris Young (singer),Chris Young duet with Cassadee Pope,existing_artist,Think of You,think of you,2016,2,2016,2,2016 in country music
artist_001532,Chris Young (singer),Chris Young,existing_artist,Tomorrow,tomorrow,2011,1,2011,1,2011 in country music
artist_001532,Chris Young (singer),Chris Young,existing_artist,Voices,voices,2011,1,2011,1,2011 in country music
artist_001532,Chris Young (singer),Chris Young,existing_artist,Who I Am with You,who i am with you,2014,8,2014,8,2014 in country music
artist_001532,Chris Young (singer),Chris Young,existing_artist,You,you,2012,1,2012,1,2012 in country music
artist_001532,Chris Young (singer),Chris Young,existing_artist,Young Love & Saturday Nights,young love and saturday nights,2024,26,2024,26,2024 in country music
artist_000806,Chuck Wicks,Chuck Wicks,existing_artist,All I Ever Wanted,all i ever wanted,2008,14,2008,14,2008 in country music
artist_000806,Chuck Wicks,Chuck Wicks,existing_artist,Stealing Cinderella,stealing cinderella,2008,5,2008,5,2008 in country music
artist_000157,Claude Gray,Claude Gray,existing_artist,Family Bible,family bible,1960,10,1960,10,1960 in country music
artist_000837,Claude King,Claude King,existing_artist,Sam Hill,sam hill,1964,11,1964,11,1964 in country music
artist_000835,Clay Walker,Clay Walker,existing_artist,Dreaming with My Eyes Open,dreaming with my eyes open,1994,1,1994,1,1994 in country music
artist_000835,Clay Walker,Clay Walker,existing_artist,Fall,fall,2007,5,2007,5,2007 in country music
artist_000835,Clay Walker,Clay Walker,existing_artist,If I Could Make a Living,if i could make a living,1994,1,1994,1,1994 in country music
artist_000835,Clay Walker,Clay Walker,existing_artist,Live Until I Die,live until i die,1994,1,1994,1,1994 in country music
artist_000835,Clay Walker,Clay Walker,existing_artist,Then What?,then what,1998,2,1998,2,1998 in country music
artist_000835,Clay Walker,Clay Walker,existing_artist,Where Do I Fit in the Picture,where do i fit in the picture,1994,11,1994,11,1994 in country music
artist_000064,Clint Black,Clint Black,existing_artist,A Good Run of Bad Luck,a good run of bad luck,1994,1,1994,1,1994 in country music
artist_000064,Clint Black,Clint Black,existing_artist,Loosen Up My Strings,loosen up my strings,1998,12,1998,12,1998 in country music
artist_000064,Clint Black,Clint Black,existing_artist,Loving Blind,loving blind,1991,1,1991,1,1991 in country music
artist_000064,Clint Black,Clint Black,existing_artist,Nothin' but the Taillights,nothin but the taillights,1998,1,1998,1,1998 in country music
artist_000064,Clint Black,Clint Black,existing_artist,The Shoes You're Wearing,the shoes you re wearing,1998,1,1998,1,1998 in country music
artist_000064,Clint Black,Clint Black,existing_artist,Untanglin' My Mind,untanglin my mind,1994,4,1994,4,1994 in country music
artist_000064,Clint Black,Clint Black,existing_artist,Where Are You Now,where are you now,1991,1,1991,1,1991 in country music
artist_000143,Cody Johnson,Cody Johnson,existing_artist,'Til You Can't,til you can t,2022,1,2022,1,2022 in country music
artist_000143,Cody Johnson,Cody Johnson,existing_artist,Dirt Cheap,dirt cheap,2024,14,2024,14,2024 in country music
artist_000143,Cody Johnson,Cody Johnson,existing_artist,On My Way to You,on my way to you,2019,13,2019,13,2019 in country music
artist_000143,Cody Johnson,Cody Johnson,existing_artist,The Painter,the painter,2024,7,2024,7,2024 in country music
artist_000143,Cody Johnson,Cody Johnson,existing_artist,Travelin' Soldier,travelin soldier,2025,2,2025,2,2025 in country music
artist_000104,Cole Swindell,Cole Swindell,existing_artist,Ain't Worth the Whiskey,ain t worth the whiskey,2015,3,2015,3,2015 in country music
artist_000104,Cole Swindell,Cole Swindell,existing_artist,Break Up in the End,break up in the end,2018,4,2018,4,2018 in country music
artist_000104,Cole Swindell,Cole Swindell,existing_artist,Chillin' It,chillin it,2014,1,2014,1,2014 in country music
artist_000104,Cole Swindell,Cole Swindell,existing_artist,Drinkaby,drinkaby,2023,22,2023,22,2023 in country music
artist_000104,Cole Swindell,Cole Swindell,existing_artist,Forever to Me,forever to me,2025,25,2025,25,2025 in country music
artist_000104,Cole Swindell,Cole Swindell,existing_artist,Let Me See Ya Girl,let me see ya girl,2015,9,2015,9,2015 in country music
artist_000104,Cole Swindell,Cole Swindell,existing_artist,Middle of a Memory,middle of a memory,2016,3,2016,3,2016 in country music
artist_000104,Cole Swindell,Cole Swindell,existing_artist,She Had Me at Heads Carolina,she had me at heads carolina,2022,3,2022,3,2022 in country music
artist_000479,Collin Raye,Collin Raye,existing_artist,Little Rock,little rock,1994,2,1994,2,1994 in country music
artist_000479,Collin Raye,Collin Raye,existing_artist,Man of My Word,man of my word,1994,8,1994,8,1994 in country music
artist_000479,Collin Raye,Collin Raye,existing_artist,That's My Story,that s my story,1994,6,1994,6,1994 in country music
artist_000191,Conner Smith,Conner Smith,existing_artist,Creek Will Rise,creek will rise,2024,22,2024,22,2024 in country music
artist_000351,Connie Hall,Connie Hall,existing_artist,It's Not Wrong,it s not wrong,1960,17,1960,17,1960 in country music
artist_000307,Connie Smith,Connie Smith,existing_artist,Ain't Love a Good Thing,ain t love a good thing,1974,10,1974,10,1974 in country music
artist_000307,Connie Smith,Connie Smith,existing_artist,I Never Knew (What That Song Meant Before),i never knew,1974,13,1974,13,1974 in country music
artist_001941,Conway Twitty,Conway Twitty,existing_artist,I Couldn't See You Leavin',i couldn t see you leavin,1991,3,1991,3,1991 in country music
artist_001941,Conway Twitty,Conway Twitty,existing_artist,I'm Not Through Loving You Yet,i m not through loving you yet,1974,3,1974,3,1974 in country music
artist_000192,Corey Kent,Corey Kent,existing_artist,This Heart,this heart,2025,27,2025,27,2025 in country music
artist_000192,Corey Kent,Corey Kent,existing_artist,Wild as Her,wild as her,2023,12,2023,12,2023 in country music
artist_001864,Cowboy Copas,Cowboy Copas,existing_artist,Signed Sealed and Delivered,signed sealed and delivered,1948,13,1948,13,1948 in country music
artist_001864,Cowboy Copas,Cowboy Copas,existing_artist,Tennessee Waltz,tennessee waltz,1948,19,1948,19,1948 in country music
artist_001002,Craig Campbell,Craig Campbell,existing_artist,Family Man,family man,2011,14,2011,14,2011 in country music
artist_001002,Craig Campbell,Craig Campbell,existing_artist,Keep Them Kisses Comin',keep them kisses comin,2014,15,2014,15,2014 in country music
artist_000483,Craig Morgan,Craig Morgan,existing_artist,Bonfire,bonfire,2009,4,2009,4,2009 in country music
artist_000483,Craig Morgan,Craig Morgan,existing_artist,International Harvester,international harvester,2008,10,2008,10,2008 in country music
artist_000483,Craig Morgan,Craig Morgan,existing_artist,This Ole Boy,this ole boy,2012,13,2012,13,2012 in country music
artist_000483,Craig Morgan,Craig Morgan,existing_artist,Wake Up Lovin' You,wake up lovin you,2014,20,2014,20,2014 in country music
artist_000171,Craig Wayne Boyd,Craig Wayne Boyd,existing_artist,I Walk the Line,i walk the line,2014,15,2014,15,2014 in country music
artist_000171,Craig Wayne Boyd,Craig Wayne Boyd,existing_artist,My Baby's Got a Smile on Her Face,my baby s got a smile on her face,2015,1,2015,1,2015 in country music
artist_000171,Craig Wayne Boyd,Craig Wayne Boyd,existing_artist,The Old Rugged Cross,the old rugged cross,2014,7,2014,7,2014 in country music
artist_001582,Cyndi Thomson,Cyndi Thomson,existing_artist,What I Really Meant to Say,what i really meant to say,2001,1,2001,1,2001 in country music
artist_001306,Dan + Shay,Dan + Shay featuring Justin Bieber,existing_artist,"10,000 Hours",10 000 hours,2020,1,2020,1,2020 in country music
artist_001306,Dan + Shay,Dan + Shay,existing_artist,All to Myself,all to myself,2019,3,2019,3,2019 in country music
artist_001306,Dan + Shay,Dan + Shay,existing_artist,Bigger Houses,bigger houses,2025,20,2025,20,2025 in country music
artist_001306,Dan + Shay,Dan + Shay,existing_artist,From the Ground Up,from the ground up,2016,3,2016,3,2016 in country music
artist_001306,Dan + Shay,Dan + Shay,existing_artist,I Should Probably Go to Bed,i should probably go to bed,2021,4,2021,4,2021 in country music
artist_001306,Dan + Shay,Dan + Shay,existing_artist,Save Me the Trouble,save me the trouble,2024,11,2024,11,2024 in country music
artist_001306,Dan + Shay,Dan + Shay,existing_artist,Speechless,speechless,2018,1,2018,1,2018 in country music
artist_001306,Dan + Shay,Dan + Shay,existing_artist,Tequila,tequila,2018,1,2018,1,2018 in country music
artist_001306,Dan + Shay,Dan + Shay,existing_artist,You,you,2023,22,2023,22,2023 in country music
artist_000092,Danielle Bradbery,Danielle Bradbery,existing_artist,Born to Fly,born to fly,2013,20,2013,20,2013 in country music
artist_000092,Danielle Bradbery,Danielle Bradbery,existing_artist,The Heart of Dixie,the heart of dixie,2014,16,2014,16,2014 in country music
artist_000913,Darius Rucker,Darius Rucker,existing_artist,Alright,alright,2009,1,2009,1,2009 in country music
artist_000913,Darius Rucker,Darius Rucker,existing_artist,Beers and Sunshine,beers and sunshine,2021,7,2021,7,2021 in country music
artist_000913,Darius Rucker,Darius Rucker,existing_artist,Don't Think I Don't Think About It,don t think i don t think about it,2008,1,2008,1,2008 in country music
artist_000913,Darius Rucker,Darius Rucker,existing_artist,It Won't Be Like This for Long,it won t be like this for long,2009,1,2009,1,2009 in country music
artist_000913,Darius Rucker,Darius Rucker,existing_artist,Wagon Wheel,wagon wheel,2013,1,2013,1,2013 in country music
artist_001014,Daron Norwood,Daron Norwood,existing_artist,If It Wasn't for Her I Wouldn't Have You,if it wasn t for her i wouldn t have you,1994,26,1994,26,1994 in country music
artist_000488,Darryl Worley,Darryl Worley,existing_artist,A Good Day to Run,a good day to run,2001,12,2001,12,2001 in country music
artist_000488,Darryl Worley,Darryl Worley,existing_artist,I Just Came Back from a War,i just came back from a war,2007,18,2007,18,2007 in country music
artist_000488,Darryl Worley,Darryl Worley,existing_artist,Second Wind,second wind,2001,20,2001,20,2001 in country music
artist_000488,Darryl Worley,Darryl Worley,existing_artist,Sounds Like Life to Me,sounds like life to me,2009,11,2009,11,2009 in country music
artist_000508,Dasha,Dasha,existing_artist,Austin,austin,2024,3,2024,3,2024 in country music
artist_000051,Dave Dudley,Dave Dudley,existing_artist,Last Day in the Mines,last day in the mines,1964,7,1964,7,1964 in country music
artist_000051,Dave Dudley,Dave Dudley,existing_artist,Mad,mad,1964,6,1964,6,1964 in country music
artist_001966,David Ball (country singer),David Ball,existing_artist,Riding with Private Malone,riding with private malone,2001,2,2001,2,2001 in country music
artist_001966,David Ball (country singer),David Ball,existing_artist,Thinkin' Problem,thinkin problem,1994,2,1994,2,1994 in country music
artist_001966,David Ball (country singer),David Ball,existing_artist,When the Thought of You Catches Up with Me,when the thought of you catches up with me,1994,7,1994,7,1994 in country music
artist_000490,David Houston,David Houston,existing_artist,Can You Feel It,can you feel it,1974,9,1974,9,1974 in country music
artist_000490,David Houston,David Houston,existing_artist,Chickashay,chickashay,1964,17,1964,17,1964 in country music
artist_000490,David Houston,David Houston,existing_artist,Love Looks Good on You,love looks good on you,1964,17,1964,17,1964 in country music
artist_000490,David Houston,David Houston,existing_artist,"One If for Him, Two If for Me",one if for him two if for me,1964,11,1964,11,1964 in country music
artist_000193,David Kersh,David Kersh,existing_artist,If I Never Stop Loving You,if i never stop loving you,1998,3,1998,3,1998 in country music
artist_000481,David Nail,David Nail,existing_artist,Night's on Fire,night s on fire,2016,17,2016,17,2016 in country music
artist_000481,David Nail,David Nail,existing_artist,Whatever She's Got,whatever she s got,2014,2,2014,2,2014 in country music
artist_002068,David Rogers,David Rogers,existing_artist,Loving You Has Changed My Life,loving you has changed my life,1974,9,1974,9,1974 in country music
artist_000363,Davis Daniel,Davis Daniel,existing_artist,For Crying Out Loud,for crying out loud,1991,13,1991,13,1991 in country music
artist_001237,Dean Brody,Dean Brody,existing_artist,Brothers,brothers,2009,26,2009,26,2009 in country music
artist_000991,Deana Carter,Deana Carter,existing_artist,Absence of the Heart,absence of the heart,1998,16,1998,16,1998 in country music
artist_001142,Del Wood,Del Wood,existing_artist,Down Yonder,down yonder,1951,5,1951,5,Billboard Top Country & Western Records of 1951
artist_000895,Devin Dawson,Devin Dawson,existing_artist,All on Me,all on me,2018,6,2018,6,2018 in country music
artist_001019,Dick Feller,Dick Feller,existing_artist,"Biff, the Friendly Purple Bear",biff the friendly purple bear,1974,22,1974,22,1974 in country music
artist_001019,Dick Feller,Dick Feller,existing_artist,Credit Card Song,credit card song,1974,10,1974,10,1974 in country music
artist_001019,Dick Feller,Dick Feller,existing_artist,Makin' the Best of a Bad Situation,makin the best of a bad situation,1974,11,1974,11,1974 in country music
artist_000118,Dierks Bentley,Dierks Bentley,existing_artist,Drunk on a Plane,drunk on a plane,2014,3,2014,3,2014 in country music
artist_000118,Dierks Bentley,Dierks Bentley,existing_artist,Free and Easy (Down the Road I Go),free and easy,2007,1,2007,1,2007 in country music
artist_000118,Dierks Bentley,Dierks Bentley,existing_artist,Living,living,2019,6,2019,6,2019 in country music
artist_001482,Diplo,Diplo featuring Morgan Wallen,existing_artist,Heartless,heartless,2020,10,2020,10,2020 in country music
artist_000006,Dolly Parton,Dolly Parton,existing_artist,I Will Always Love You,i will always love you,1974,4,1974,4,1974 in country music
artist_000501,Don Bowman,Don Bowman,existing_artist,"Chit Akins, Make Me a Star",chit akins make me a star,1964,14,1964,14,1964 in country music
artist_000503,Don Gibson,Don Gibson,existing_artist,Bring Back Your Love to Me,bring back your love to me,1974,9,1974,9,1974 in country music
artist_000503,Don Gibson,Don Gibson,existing_artist,Don't Tell Me Your Troubles,don t tell me your troubles,1959,5,1959,5,1959 in country music
artist_000503,Don Gibson,Don Gibson,existing_artist,"Far, Far Away",far far away,1960,11,1960,11,1960 in country music
artist_000503,Don Gibson,Don Gibson,existing_artist,Give Myself a Party,give myself a party,1958,5,1958,5,1958 in country music
artist_000503,Don Gibson,Don Gibson,existing_artist,I Can't Stop Loving You,i can t stop loving you,1958,7,1958,7,1958 in country music
artist_000503,Don Gibson,Don Gibson,existing_artist,I'm Movin' On,i m movin on,1960,14,1960,14,1960 in country music
