artist_id,name_primary,chart_artist_name,artist_resolution,song_name,song_key,best_chart_year,best_chart_pos,all_chart_years,all_chart_positions,source_titles,source_kinds,artist_in_adjacent,artist_in_full
artist_000561,Freddy Fender,Freddy Fender,existing_artist,Before the Next Teardrop Falls,before the next teardrop falls,1975,1,1975,1,List of Hot Country Singles number ones of 1975,weekly_number_one_wikipedia,0,1
artist_000561,Freddy Fender,Freddy Fender,existing_artist,Secret Love,secret love,1975,1,1975,1,List of Hot Country Singles number ones of 1975,weekly_number_one_wikipedia,0,1
artist_000561,Freddy Fender,Freddy Fender,existing_artist,Wasted Days and Wasted Nights,wasted days and wasted nights,1975,1,1975,1,List of Hot Country Singles number ones of 1975,weekly_number_one_wikipedia,0,1
artist_000561,Freddy Fender,Freddy Fender,existing_artist,You'll Lose a Good Thing,you ll lose a good thing,1976,1,1976,1,List of Hot Country Singles number ones of 1976,weekly_number_one_wikipedia,0,1
artist_001056,Freddy Weller,Freddy Weller,existing_artist,I've Just Got to Know (How Loving You Would Be),i ve just got to know,1974,11,1974,11,1974 in country music,year_end,0,1
artist_001056,Freddy Weller,Freddy Weller,existing_artist,You're Not Getting Older (You're Getting Better),you re not getting older,1974,16,1974,16,1974 in country music,year_end,0,1
artist_000161,Garth Brooks,Garth Brooks,existing_artist,It's Your Song,it s your song,1998,9,1998,9,1998 in country music,year_end,0,1
artist_000161,Garth Brooks,Garth Brooks,existing_artist,She's Gonna Make It,she s gonna make it,1998,2,1998,2,1998 in country music,year_end,0,1
artist_000161,Garth Brooks,Garth Brooks,existing_artist,Two Piña Coladas,two pi a coladas,1998,1,1998,1,1998 in country music,year_end,0,1
artist_002586,Garth Brooks & Huey Lewis,Garth Brooks & Huey Lewis,existing_artist,Workin' for a Livin',workin for a livin,2008,19,2008,19,2008 in country music,year_end,0,0
artist_002587,Garth Brooks and Blake Shelton,Garth Brooks and Blake Shelton,existing_artist,Dive Bar,dive bar,2020,17,2020,17,2020 in country music,year_end,0,0
artist_000073,Gary Allan,Gary Allan,existing_artist,Every Storm (Runs Out of Rain),every storm,2013,1,2013,1,2013 in country music,year_end,0,1
artist_000566,Gary Stewart,Gary Stewart,existing_artist,Drinkin' Thing,drinkin thing,1974,10,1974,10,1974 in country music,year_end,0,1
artist_000566,Gary Stewart,Gary Stewart,existing_artist,She's Actin' Single (I'm Drinkin' Doubles),she s actin single,1975,1,1975,1,List of Hot Country Singles number ones of 1975,weekly_number_one_wikipedia,0,1
artist_000858,Gene Autry,Gene Autry,existing_artist,Buttons and Bows,buttons and bows,1948,30,1948,30,1948 in country music,year_end,0,1
artist_000858,Gene Autry,Gene Autry,existing_artist,Have I Told You Lately That I Love You?,have i told you lately that i love you,1946,14,1946,14,1946 in country music,year_end,0,1
artist_000858,Gene Autry,Gene Autry,existing_artist,Here Comes Santa Claus (Right Down Santa Claus Lane),here comes santa claus,1948,24,1947|1948|1949,44|24|61,1947 in country music|1948 in country music|1949 in country music,year_end,0,1
artist_002535,Gene Sullivan,Gene Sullivan,existing_artist,Please Pass the Biscuits,please pass the biscuits,1958,9,1958,9,1958 in country music,year_end,0,0
artist_002589,Gene Woods,Gene Woods,existing_artist,The Ballad of Wild River,the ballad of wild river,1960,7,1960,7,1960 in country music,year_end,0,0
artist_000091,George Hamilton IV,George Hamilton IV,existing_artist,Three Steps to a Phone (Millions of Miles),three steps to a phone,1961,48,1961,48,Billboard year-end top 50 country & western singles of 1961,year_end_wikipedia,0,1
artist_000338,George Jones,George Jones,existing_artist,Big Harlan Taylor,big harlan taylor,1959,19,1959,19,1959 in country music,year_end,0,1
artist_000338,George Jones,George Jones,existing_artist,My Tears Are Overdue,my tears are overdue,1964,15,1964,15,1964 in country music,year_end,0,1
artist_000338,George Jones,George Jones,existing_artist,Once You've Had the Best,once you ve had the best,1974,3,1974,3,1974 in country music,year_end,0,1
artist_000338,George Jones,George Jones,existing_artist,The Grand Tour,the grand tour,1974,2,1974|1974,1|2,1974 in country music|List of Hot Country Singles number ones of 1974,weekly_number_one_wikipedia|year_end,0,1
artist_000338,George Jones,George Jones,existing_artist,The Race Is On,the race is on,1964,3,1964,3,1964 in country music,year_end,0,1
artist_002541,George Jones & Tammy Wynette,George Jones and Tammy Wynette,existing_artist,(We're Not) The Jet Set,the jet set,1974,15,1974,15,1974 in country music,year_end,0,0
artist_002541,George Jones & Tammy Wynette,George Jones and Tammy Wynette,existing_artist,Golden Ring,golden ring,1976,1,1976,1,List of Hot Country Singles number ones of 1976,weekly_number_one_wikipedia,0,0
artist_002541,George Jones & Tammy Wynette,George Jones and Tammy Wynette,existing_artist,Near You,near you,1977,1,1977,1,List of Hot Country Singles number ones of 1977,weekly_number_one_wikipedia,0,0
artist_002541,George Jones & Tammy Wynette,George Jones and Tammy Wynette,existing_artist,We Loved It Away,we loved it away,1974,8,1974,8,1974 in country music,year_end,0,0
artist_002541,George Jones & Tammy Wynette,George Jones & Tammy Wynette,existing_artist,We're Gonna Hold On,we re gonna hold on,1973,1,1973,1,List of Hot Country Singles number ones of 1973,weekly_number_one_wikipedia,0,0
artist_001939,George Morgan (singer),George Morgan,existing_artist,Almost,almost,1952,2,1952,2,Billboard Top Country & Western Records of 1952,year_end,0,1
artist_001939,George Morgan (singer),George Morgan,existing_artist,Candy Kisses,candy kisses,1949,2,1949|1949,2|10,1949 in country music,year_end,0,1
artist_001939,George Morgan (singer),George Morgan,existing_artist,I'm in Love Again,i m in love again,1959,3,1959|1959,3|13,1959 in country music|Billboard year-end top 50 country & western singles of 1959,year_end|year_end_wikipedia,0,1
artist_001939,George Morgan (singer),George Morgan,existing_artist,Little Dutch Girl,little dutch girl,1959,20,1959,20,1959 in country music,year_end,0,1
artist_001939,George Morgan (singer),George Morgan,existing_artist,Please Don't Let Me Love You,please don t let me love you,1949,20,1949,20,1949 in country music,year_end,0,1
artist_001939,George Morgan (singer),George Morgan,existing_artist,Red Rose from the Blue Side of Town,red rose from the blue side of town,1974,21,1974,21,1974 in country music,year_end,0,1
artist_001939,George Morgan (singer),George Morgan,existing_artist,You're the Only Good Thing (That's Happened to Me),you re the only good thing,1960,4,1960,4,1960 in country music,year_end,0,1
artist_000111,George Strait,George Strait,existing_artist,Don't Make Me Come Over There and Love You,don t make me come over there and love you,2001,17,2001,17,2001 in country music,year_end,0,1
artist_000111,George Strait,George Strait,existing_artist,I'd Like to Have That One Back,i d like to have that one back,1994,3,1994,3,1994 in country music,year_end,0,1
artist_000111,George Strait,George Strait,existing_artist,Love's Gonna Make It Alright,love s gonna make it alright,2012,3,2012,3,2012 in country music,year_end,0,1
artist_000111,George Strait,George Strait,existing_artist,The Chill of an Early Fall,the chill of an early fall,1991,3,1991,3,1991 in country music,year_end,0,1
artist_000111,George Strait,George Strait,existing_artist,We Really Shouldn't Be Doing This,we really shouldn t be doing this,1998,4,1998,4,1998 in country music,year_end,0,1
artist_001253,Gil Grand,Gil Grand,existing_artist,Let's Start Livin',let s start livin,1998,55,1998,55,1998 in country music,year_end,0,1
artist_002590,"Ginny Wright, Jim Reeves","Ginny Wright, Jim Reeves",existing_artist,I Love You,i love you,1954,3,1954,3,Billboard Top Country & Western Records of 1954,year_end,0,0
artist_002591,"Ginny Wright, Tom Tall","Ginny Wright, Tom Tall",existing_artist,Are You Mine?,are you mine,1955,14,1955,14,Billboard Top Country & Western Records of 1955,year_end,0,0
artist_000032,Glen Campbell,Glen Campbell,existing_artist,Bonaparte's Retreat,bonaparte s retreat,1974,3,1974,3,1974 in country music,year_end,0,1
artist_000032,Glen Campbell,Glen Campbell,existing_artist,Houston (I'm Comin' to See You),houston,1974,20,1974,20,1974 in country music,year_end,0,1
artist_002539,Gloriana,Gloriana,existing_artist,Can't Shake You,can t shake you,2013,20,2013,20,2013 in country music,year_end,0,0
artist_002539,Gloriana,Gloriana,existing_artist,Wild at Heart,wild at heart,2009,15,2009,15,2009 in country music,year_end,0,0
artist_000825,Goldie Hill,Goldie Hill,existing_artist,I Let the Stars Get in My Eyes,i let the stars get in my eyes,1953,13,1953,13,Billboard Top Country & Western Records of 1953,year_end,0,1
artist_000825,Goldie Hill,Goldie Hill,existing_artist,"Yankee, Go Home",yankee go home,1959,17,1959,17,1959 in country music,year_end,0,1
artist_002592,"Goldie Hill, Justin Tubb","Goldie Hill, Justin Tubb",existing_artist,Looking Back to See,looking back to see,1954,4,1954,4,Billboard Top Country & Western Records of 1954,year_end,0,0
artist_000635,Granger Smith,Granger Smith,existing_artist,Backroad Song,backroad song,2016,4,2016,4,2016 in country music,year_end,0,1
artist_000635,Granger Smith,Granger Smith,existing_artist,Happens Like That,happens like that,2018,18,2018,18,2018 in country music,year_end,0,1
artist_001301,Greg Bates,Greg Bates,existing_artist,Did It for the Girl,did it for the girl,2012,14,2012,14,2012 in country music,year_end,0,1
artist_000016,Hailey Whitters,Hailey Whitters,existing_artist,Everything She Ain't,everything she ain t,2023,24,2023,24,2023 in country music,year_end,0,1
artist_000840,Hal Ketchum,Hal Ketchum,existing_artist,(Tonight We Just Might) Fall in Love Again,fall in love again,1994,20,1994,20,1994 in country music,year_end,0,1
artist_000840,Hal Ketchum,Hal Ketchum,existing_artist,Small Town Saturday Night,small town saturday night,1991,2,1991,2,1991 in country music,year_end,0,1
artist_002530,Hal Willis,Hal Willis,existing_artist,The Lumberjack,the lumberjack,1964,5,1964,5,1964 in country music,year_end,0,0
artist_000588,Hank Locklin,Hank Locklin,existing_artist,Followed Closely by My Teardrops,followed closely by my teardrops,1964,15,1964,15,1964 in country music,year_end,0,1
artist_000588,Hank Locklin,Hank Locklin,existing_artist,Geisha Girl,geisha girl,1957,4,1957|1958,4|16,Billboard Top Country & Western Records of 1957|Billboard year-end top 50 country & western singles of 1958,year_end|year_end_wikipedia,0,1
artist_000588,Hank Locklin,Hank Locklin,existing_artist,Happy Birthday to Me,happy birthday to me,1961,43,1961,43,Billboard year-end top 50 country & western singles of 1961,year_end_wikipedia,0,1
artist_000588,Hank Locklin,Hank Locklin,existing_artist,It's a Little More Like Heaven,it s a little more like heaven,1958,3,1958|1958,3|18,1958 in country music|Billboard year-end top 50 country & western singles of 1958,year_end|year_end_wikipedia,0,1
artist_000588,Hank Locklin,Hank Locklin,existing_artist,Let Me Be the One,let me be the one,1954,1,1953|1954,21|1,Billboard Top Country & Western Records of 1953|Billboard Top Country & Western Records of 1954,year_end,0,1
artist_000588,Hank Locklin,Hank Locklin,existing_artist,Send Me the Pillow You Dream On,send me the pillow you dream on,1958,5,1958|1958,5|8,1958 in country music|Billboard year-end top 50 country & western singles of 1958,year_end|year_end_wikipedia,0,1
artist_000228,Hank Penny,Hank Penny,existing_artist,Bloodshot Eyes,bloodshot eyes,1950,18,1950,18,Billboard Top Country & Western Records of 1950,year_end,0,1
artist_001231,Hank Snow,Hank Snow,existing_artist,(Now and Then There's) A Fool Such as I,a fool such as i,1953,3,1953,3,Billboard Top Country & Western Records of 1953,year_end,0,1
artist_001231,Hank Snow,Hank Snow,existing_artist,A Woman Captured Me,a woman captured me,1958,16,1958,16,1958 in country music,year_end,0,1
artist_001231,Hank Snow,Hank Snow,existing_artist,Conscience I'm Guilty,conscience i m guilty,1956,28,1956,28,Billboard Top Country & Western Records of 1956,year_end,0,1
artist_001231,Hank Snow,Hank Snow,existing_artist,Doggone That Train,doggone that train,1959,19,1959,19,1959 in country music,year_end,0,1
artist_001231,Hank Snow,Hank Snow,existing_artist,Gal Who Invented Kissing,gal who invented kissing,1953,4,1953,4,Billboard Top Country & Western Records of 1953,year_end,0,1
artist_001231,Hank Snow,Hank Snow,existing_artist,I Don't Hurt Anymore,i don t hurt anymore,1954,1,1954|1955,1|25,Billboard Top Country & Western Records of 1954|Billboard Top Country & Western Records of 1955,year_end,0,1
artist_001231,Hank Snow,Hank Snow,existing_artist,I'm Movin' On,i m movin on,1950,1,1950|1951,1|1,Billboard Top Country & Western Records of 1950|Billboard Top Country & Western Records of 1951,year_end,0,1
artist_001231,Hank Snow,Hank Snow,existing_artist,Lady's Man,lady s man,1952,2,1952,2,Billboard Top Country & Western Records of 1952,year_end,0,1
