artist_id,name_primary,source_role,source_name,evidence_urls
artist_000056,"Layng Martine, Jr.",primary,Wikidata,https://www.wikidata.org/wiki/Q15059524|https://en.wikipedia.org/wiki/Layng_Martine_Jr.|https://musicbrainz.org/artist/5648e723-edf0-48cf-b60e-57f253fa8672
artist_000056,"Layng Martine, Jr.",seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15059524|https://en.wikipedia.org/wiki/Layng_Martine_Jr.|https://musicbrainz.org/artist/5648e723-edf0-48cf-b60e-57f253fa8672
artist_000057,John Murry,primary,Wikidata,https://www.wikidata.org/wiki/Q15059528|https://en.wikipedia.org/wiki/John_Murry_(musician)|https://musicbrainz.org/artist/a38eff48-19da-44cd-bb87-ed3861afd8d0
artist_000057,John Murry,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15059528|https://en.wikipedia.org/wiki/John_Murry_(musician)|https://musicbrainz.org/artist/a38eff48-19da-44cd-bb87-ed3861afd8d0
artist_000058,Mark Nesler,primary,Wikidata,https://www.wikidata.org/wiki/Q15059529|https://en.wikipedia.org/wiki/Mark_Nesler|https://musicbrainz.org/artist/f3258bbb-a35e-4ee9-bb46-a8f9eefa981f
artist_000058,Mark Nesler,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q15059529|https://en.wikipedia.org/wiki/Mark_Nesler|https://musicbrainz.org/artist/f3258bbb-a35e-4ee9-bb46-a8f9eefa981f
artist_000059,Kelly Shiver,primary,Wikidata,https://www.wikidata.org/wiki/Q15059539|https://en.wikipedia.org/wiki/Thrasher_Shiver|https://musicbrainz.org/artist/52b19859-74d8-4952-87eb-0d8351281df7
artist_000059,Kelly Shiver,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15059539|https://en.wikipedia.org/wiki/Thrasher_Shiver|https://musicbrainz.org/artist/52b19859-74d8-4952-87eb-0d8351281df7
artist_000060,Jonathan Singleton,primary,Wikidata,https://www.wikidata.org/wiki/Q15059540|https://en.wikipedia.org/wiki/Jonathan_Singleton|https://musicbrainz.org/artist/16366121-fe3f-462b-8434-49d5c92c7812
artist_000060,Jonathan Singleton,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q15059540|https://en.wikipedia.org/wiki/Jonathan_Singleton|https://musicbrainz.org/artist/16366121-fe3f-462b-8434-49d5c92c7812
artist_000061,Jim Weatherly,primary,Wikidata,https://www.wikidata.org/wiki/Q15059546|https://en.wikipedia.org/wiki/Jim_Weatherly|https://musicbrainz.org/artist/0440cad3-f466-49a8-af97-9cc35de0f317
artist_000061,Jim Weatherly,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15059546|https://en.wikipedia.org/wiki/Jim_Weatherly|https://musicbrainz.org/artist/0440cad3-f466-49a8-af97-9cc35de0f317
artist_000062,Jimmy Velvit,primary,Wikidata,https://www.wikidata.org/wiki/Q15059577|https://en.wikipedia.org/wiki/Jimmy_Velvit|https://musicbrainz.org/artist/c3245da4-960b-4f2c-9e64-e4528f234d56
artist_000062,Jimmy Velvit,seed,Category:American country singer-songwriters|Category:Country musicians from Texas|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q15059577|https://en.wikipedia.org/wiki/Jimmy_Velvit|https://musicbrainz.org/artist/c3245da4-960b-4f2c-9e64-e4528f234d56
artist_000063,Stan Hitchcock,primary,Wikidata,https://www.wikidata.org/wiki/Q15438518|https://en.wikipedia.org/wiki/Stan_Hitchcock|https://musicbrainz.org/artist/a03c30e7-b80c-42b4-9f2c-813ac5ad5382
artist_000063,Stan Hitchcock,seed,Category:American country singers,https://www.wikidata.org/wiki/Q15438518|https://en.wikipedia.org/wiki/Stan_Hitchcock|https://musicbrainz.org/artist/a03c30e7-b80c-42b4-9f2c-813ac5ad5382
artist_000064,Jim Eanes,primary,Wikidata,https://www.wikidata.org/wiki/Q15452103|https://en.wikipedia.org/wiki/Jim_Eanes|https://musicbrainz.org/artist/fc80aae0-6541-495b-b288-c4009262bb7f
artist_000064,Jim Eanes,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15452103|https://en.wikipedia.org/wiki/Jim_Eanes|https://musicbrainz.org/artist/fc80aae0-6541-495b-b288-c4009262bb7f
artist_000065,Johnny Carver,primary,Wikidata,https://www.wikidata.org/wiki/Q15452460|https://en.wikipedia.org/wiki/Johnny_Carver_(musician)|https://musicbrainz.org/artist/d1a11fd9-0ac6-4a18-8c75-0af383f86846
artist_000065,Johnny Carver,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15452460|https://en.wikipedia.org/wiki/Johnny_Carver_(musician)|https://musicbrainz.org/artist/d1a11fd9-0ac6-4a18-8c75-0af383f86846
artist_000066,Jackson Rohm,primary,Wikidata,https://www.wikidata.org/wiki/Q15452952|https://en.wikipedia.org/wiki/Jackson_Rohm|https://musicbrainz.org/artist/c8c3201c-dbaa-41b5-af1b-c9e97dfb79f4
artist_000066,Jackson Rohm,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15452952|https://en.wikipedia.org/wiki/Jackson_Rohm|https://musicbrainz.org/artist/c8c3201c-dbaa-41b5-af1b-c9e97dfb79f4
artist_000067,Pokey LaFarge,primary,Wikidata,https://www.wikidata.org/wiki/Q1548904|https://en.wikipedia.org/wiki/Pokey_LaFarge|https://musicbrainz.org/artist/c76dd1b2-b35f-48c6-89e3-09dadb67284c
artist_000067,Pokey LaFarge,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q1548904|https://en.wikipedia.org/wiki/Pokey_LaFarge|https://musicbrainz.org/artist/c76dd1b2-b35f-48c6-89e3-09dadb67284c
artist_000068,Cowboy Slim Rinehart,primary,Wikidata,https://www.wikidata.org/wiki/Q15501574|https://en.wikipedia.org/wiki/Cowboy_Slim_Rinehart|https://musicbrainz.org/artist/3f6e3fe2-6f82-4246-a02e-c8496d848537
artist_000068,Cowboy Slim Rinehart,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q15501574|https://en.wikipedia.org/wiki/Cowboy_Slim_Rinehart|https://musicbrainz.org/artist/3f6e3fe2-6f82-4246-a02e-c8496d848537
artist_000069,Hank Penny,primary,Wikidata,https://www.wikidata.org/wiki/Q1575570|https://en.wikipedia.org/wiki/Hank_Penny|https://musicbrainz.org/artist/49b8ba30-1b74-4d11-b298-9f601992b6fc
artist_000069,Hank Penny,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q1575570|https://en.wikipedia.org/wiki/Hank_Penny|https://musicbrainz.org/artist/49b8ba30-1b74-4d11-b298-9f601992b6fc
artist_000070,Judy Martin,primary,Wikidata,https://www.wikidata.org/wiki/Q15998126|https://en.wikipedia.org/wiki/Judy_Martin_(singer)|https://musicbrainz.org/artist/3e47e707-daf8-4e96-9e4d-79be98ae24ae
artist_000070,Judy Martin,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q15998126|https://en.wikipedia.org/wiki/Judy_Martin_(singer)|https://musicbrainz.org/artist/3e47e707-daf8-4e96-9e4d-79be98ae24ae
artist_000071,Harlow Wilcox,primary,Wikidata,https://www.wikidata.org/wiki/Q16015669|https://en.wikipedia.org/wiki/Harlow_Wilcox_(musician)|https://musicbrainz.org/artist/c77e4207-71e0-47ec-9ab1-285609947ec1
artist_000071,Harlow Wilcox,seed,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q16015669|https://en.wikipedia.org/wiki/Harlow_Wilcox_(musician)|https://musicbrainz.org/artist/c77e4207-71e0-47ec-9ab1-285609947ec1
artist_000072,L.E. White,primary,Wikidata,https://www.wikidata.org/wiki/Q16016320|https://en.wikipedia.org/wiki/L._E._White|https://musicbrainz.org/artist/17c8e095-9e3f-4ced-9af7-0a5b8fdee126
artist_000072,L.E. White,seed,Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q16016320|https://en.wikipedia.org/wiki/L._E._White|https://musicbrainz.org/artist/17c8e095-9e3f-4ced-9af7-0a5b8fdee126
artist_000073,Wayne Perry,primary,Wikidata,https://www.wikidata.org/wiki/Q16016555|https://en.wikipedia.org/wiki/Wayne_Perry_(songwriter)|https://musicbrainz.org/artist/ffe0411b-4b3d-496b-82eb-da2623139e33
artist_000073,Wayne Perry,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q16016555|https://en.wikipedia.org/wiki/Wayne_Perry_(songwriter)|https://musicbrainz.org/artist/ffe0411b-4b3d-496b-82eb-da2623139e33
artist_000074,Duane Allen,primary,Wikidata,https://www.wikidata.org/wiki/Q16106162|https://en.wikipedia.org/wiki/Duane_Allen|https://musicbrainz.org/artist/1af9993d-7410-46ca-a94b-14c2994f285e
artist_000074,Duane Allen,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q16106162|https://en.wikipedia.org/wiki/Duane_Allen|https://musicbrainz.org/artist/1af9993d-7410-46ca-a94b-14c2994f285e
artist_000075,Jesse Hunter,primary,Wikidata,https://www.wikidata.org/wiki/Q16193159|https://en.wikipedia.org/wiki/Jesse_Hunter|https://musicbrainz.org/artist/ba18e593-1044-479f-b059-ef1127391493
artist_000075,Jesse Hunter,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q16193159|https://en.wikipedia.org/wiki/Jesse_Hunter|https://musicbrainz.org/artist/ba18e593-1044-479f-b059-ef1127391493
artist_000076,Kim Tribble,primary,Wikidata,https://www.wikidata.org/wiki/Q16198149|https://en.wikipedia.org/wiki/Kim_Tribble|https://musicbrainz.org/artist/f9285aea-d510-4c5a-9d87-6f52580dbb7c
artist_000076,Kim Tribble,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16198149|https://en.wikipedia.org/wiki/Kim_Tribble|https://musicbrainz.org/artist/f9285aea-d510-4c5a-9d87-6f52580dbb7c
artist_000077,Jimbeau Hinson,primary,Wikidata,https://www.wikidata.org/wiki/Q16205088|https://en.wikipedia.org/wiki/Jimbeau_Hinson|https://musicbrainz.org/artist/6ea1605f-86fb-4823-9faf-071558297a44
artist_000077,Jimbeau Hinson,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16205088|https://en.wikipedia.org/wiki/Jimbeau_Hinson|https://musicbrainz.org/artist/6ea1605f-86fb-4823-9faf-071558297a44
artist_000078,Frank Foster,primary,Wikidata,https://www.wikidata.org/wiki/Q16208183|https://en.wikipedia.org/wiki/Frank_Foster_(country_singer)|https://musicbrainz.org/artist/d9684478-9376-456c-9a8c-786183b08cf8
artist_000078,Frank Foster,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16208183|https://en.wikipedia.org/wiki/Frank_Foster_(country_singer)|https://musicbrainz.org/artist/d9684478-9376-456c-9a8c-786183b08cf8
artist_000079,Mickey Jack Cones,primary,Wikidata,https://www.wikidata.org/wiki/Q16214374|https://en.wikipedia.org/wiki/Mickey_Jack_Cones|https://musicbrainz.org/artist/c42ba841-5ca8-41ce-be16-81d9b7eb7371
artist_000079,Mickey Jack Cones,seed,Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q16214374|https://en.wikipedia.org/wiki/Mickey_Jack_Cones|https://musicbrainz.org/artist/c42ba841-5ca8-41ce-be16-81d9b7eb7371
artist_000080,Glen Campbell,primary,Wikidata,https://www.wikidata.org/wiki/Q162667|https://en.wikipedia.org/wiki/Glen_Campbell|https://musicbrainz.org/artist/57976431-1a5c-4968-a422-b92c5e9b0d4f
artist_000080,Glen Campbell,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q162667|https://en.wikipedia.org/wiki/Glen_Campbell|https://musicbrainz.org/artist/57976431-1a5c-4968-a422-b92c5e9b0d4f
artist_000081,John Driskell Hopkins,primary,Wikidata,https://www.wikidata.org/wiki/Q16729910|https://en.wikipedia.org/wiki/John_Driskell_Hopkins|https://musicbrainz.org/artist/bbd87753-db07-44ea-b8de-5491d32db956
artist_000081,John Driskell Hopkins,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16729910|https://en.wikipedia.org/wiki/John_Driskell_Hopkins|https://musicbrainz.org/artist/bbd87753-db07-44ea-b8de-5491d32db956
artist_000082,Jaren Johnston,primary,Wikidata,https://www.wikidata.org/wiki/Q16730378|https://en.wikipedia.org/wiki/Jaren_Johnston|https://musicbrainz.org/artist/4772ef3d-b273-4a6f-ba53-d8e21cea9e78
artist_000082,Jaren Johnston,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q16730378|https://en.wikipedia.org/wiki/Jaren_Johnston|https://musicbrainz.org/artist/4772ef3d-b273-4a6f-ba53-d8e21cea9e78
artist_000083,JJ Lawhorn,primary,Wikidata,https://www.wikidata.org/wiki/Q16731298|https://en.wikipedia.org/wiki/JJ_Lawhorn|https://musicbrainz.org/artist/8f1603e6-d6db-4ff2-84ac-0a36ed52b913
artist_000083,JJ Lawhorn,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16731298|https://en.wikipedia.org/wiki/JJ_Lawhorn|https://musicbrainz.org/artist/8f1603e6-d6db-4ff2-84ac-0a36ed52b913
artist_000084,John Moreland,primary,Wikidata,https://www.wikidata.org/wiki/Q16732844|https://en.wikipedia.org/wiki/John_Moreland|https://musicbrainz.org/artist/c62ea4fb-b303-463b-a2a1-ff1cea9b1de5
artist_000084,John Moreland,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16732844|https://en.wikipedia.org/wiki/John_Moreland|https://musicbrainz.org/artist/c62ea4fb-b303-463b-a2a1-ff1cea9b1de5
artist_000085,The Statler Brothers,primary,Wikidata,https://www.wikidata.org/wiki/Q167408|https://en.wikipedia.org/wiki/The_Statler_Brothers|https://musicbrainz.org/artist/8f0c7db9-6d1c-446b-913c-b5c6811ca6fc
artist_000085,The Statler Brothers,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q167408|https://en.wikipedia.org/wiki/The_Statler_Brothers|https://musicbrainz.org/artist/8f0c7db9-6d1c-446b-913c-b5c6811ca6fc
artist_000086,Darden Smith,primary,Wikidata,https://www.wikidata.org/wiki/Q16751342|https://en.wikipedia.org/wiki/Darden_Smith|https://musicbrainz.org/artist/ae2a2620-fac8-456b-b9ea-14b609879dca
artist_000086,Darden Smith,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q16751342|https://en.wikipedia.org/wiki/Darden_Smith|https://musicbrainz.org/artist/ae2a2620-fac8-456b-b9ea-14b609879dca
artist_000087,Martha Carson,primary,Wikidata,https://www.wikidata.org/wiki/Q1675722|https://en.wikipedia.org/wiki/Martha_Carson|https://musicbrainz.org/artist/e19065af-f89f-4ace-86f2-dc197fc23cf7
artist_000087,Martha Carson,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q1675722|https://en.wikipedia.org/wiki/Martha_Carson|https://musicbrainz.org/artist/e19065af-f89f-4ace-86f2-dc197fc23cf7
artist_000088,Jack Earls,primary,Wikidata,https://www.wikidata.org/wiki/Q1677021|https://en.wikipedia.org/wiki/Jack_Earls|https://musicbrainz.org/artist/c2dc12fe-1ea4-49f9-8f84-e72d17aea6f7
artist_000088,Jack Earls,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q1677021|https://en.wikipedia.org/wiki/Jack_Earls|https://musicbrainz.org/artist/c2dc12fe-1ea4-49f9-8f84-e72d17aea6f7
artist_000089,Joe Ely,primary,Wikidata,https://www.wikidata.org/wiki/Q1691407|https://en.wikipedia.org/wiki/Joe_Ely|https://musicbrainz.org/artist/4682ba8c-e15d-4543-9747-c72860392c76
artist_000089,Joe Ely,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q1691407|https://en.wikipedia.org/wiki/Joe_Ely|https://musicbrainz.org/artist/4682ba8c-e15d-4543-9747-c72860392c76
artist_000090,David Fanning,primary,Wikidata,https://www.wikidata.org/wiki/Q16979909|https://en.wikipedia.org/wiki/David_Fanning_(singer)|https://musicbrainz.org/artist/8896e6d6-3fc3-4abc-801e-905faaaa9b54
artist_000090,David Fanning,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16979909|https://en.wikipedia.org/wiki/David_Fanning_(singer)|https://musicbrainz.org/artist/8896e6d6-3fc3-4abc-801e-905faaaa9b54
artist_000091,Bobby Bones,primary,Wikidata,https://www.wikidata.org/wiki/Q17385667|https://en.wikipedia.org/wiki/Bobby_Bones|https://musicbrainz.org/artist/18ef65c9-94b7-45a5-b101-8c4a4633d492
artist_000091,Bobby Bones,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q17385667|https://en.wikipedia.org/wiki/Bobby_Bones|https://musicbrainz.org/artist/18ef65c9-94b7-45a5-b101-8c4a4633d492
artist_000092,Josh Osborne,primary,Wikidata,https://www.wikidata.org/wiki/Q17517286|https://en.wikipedia.org/wiki/Josh_Osborne|https://musicbrainz.org/artist/fbf04465-7c17-4abb-abc0-c9a210ad311b
artist_000092,Josh Osborne,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q17517286|https://en.wikipedia.org/wiki/Josh_Osborne|https://musicbrainz.org/artist/fbf04465-7c17-4abb-abc0-c9a210ad311b
artist_000093,Chase Bryant,primary,Wikidata,https://www.wikidata.org/wiki/Q17579906|https://en.wikipedia.org/wiki/Chase_Bryant|https://musicbrainz.org/artist/fd1e6681-b8f9-4d2f-be60-c32d04b59ff5
artist_000093,Chase Bryant,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q17579906|https://en.wikipedia.org/wiki/Chase_Bryant|https://musicbrainz.org/artist/fd1e6681-b8f9-4d2f-be60-c32d04b59ff5
artist_000094,Marty Brown,primary,Wikidata,https://www.wikidata.org/wiki/Q1767263|https://en.wikipedia.org/wiki/Marty_Brown_(singer)|https://musicbrainz.org/artist/3147e3c4-4973-460c-8521-27303356fd6b
artist_000094,Marty Brown,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q1767263|https://en.wikipedia.org/wiki/Marty_Brown_(singer)|https://musicbrainz.org/artist/3147e3c4-4973-460c-8521-27303356fd6b
artist_000095,John Corbett,primary,Wikidata,https://www.wikidata.org/wiki/Q178010|https://en.wikipedia.org/wiki/John_Corbett|https://musicbrainz.org/artist/18ca86e3-e1bf-49d7-936e-41dc68954e89
artist_000095,John Corbett,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q178010|https://en.wikipedia.org/wiki/John_Corbett|https://musicbrainz.org/artist/18ca86e3-e1bf-49d7-936e-41dc68954e89
artist_000096,Willie Watson,primary,Wikidata,https://www.wikidata.org/wiki/Q17985081|https://en.wikipedia.org/wiki/Willie_Watson_(musician)|https://musicbrainz.org/artist/6310db9e-f2c7-4e76-8af4-e56905993482
artist_000096,Willie Watson,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q17985081|https://en.wikipedia.org/wiki/Willie_Watson_(musician)|https://musicbrainz.org/artist/6310db9e-f2c7-4e76-8af4-e56905993482
artist_000097,Paul Thorn,primary,Wikidata,https://www.wikidata.org/wiki/Q1801528|https://en.wikipedia.org/wiki/Paul_Thorn|https://musicbrainz.org/artist/f560cffe-c225-4b91-8511-403219819200
artist_000097,Paul Thorn,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q1801528|https://en.wikipedia.org/wiki/Paul_Thorn|https://musicbrainz.org/artist/f560cffe-c225-4b91-8511-403219819200
artist_000098,Dolly Parton,primary,Wikidata,https://www.wikidata.org/wiki/Q180453|https://en.wikipedia.org/wiki/Dolly_Parton|https://musicbrainz.org/artist/1d543e07-d0d2-4834-a8db-d65c50c2a856
artist_000098,Dolly Parton,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q180453|https://en.wikipedia.org/wiki/Dolly_Parton|https://musicbrainz.org/artist/1d543e07-d0d2-4834-a8db-d65c50c2a856
artist_000099,Alex Harvey,primary,Wikidata,https://www.wikidata.org/wiki/Q1814598|https://en.wikipedia.org/wiki/Alex_Harvey_(country_musician)|https://musicbrainz.org/artist/70bce200-215c-4fd2-ba30-ee0fc234b871
artist_000099,Alex Harvey,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q1814598|https://en.wikipedia.org/wiki/Alex_Harvey_(country_musician)|https://musicbrainz.org/artist/70bce200-215c-4fd2-ba30-ee0fc234b871
artist_000100,Little Texas,primary,Wikidata,https://www.wikidata.org/wiki/Q1865837|https://en.wikipedia.org/wiki/Little_Texas|https://musicbrainz.org/artist/7bf4da99-0afc-43f7-b35b-016ad6fd5893
artist_000100,Little Texas,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q1865837|https://en.wikipedia.org/wiki/Little_Texas|https://musicbrainz.org/artist/7bf4da99-0afc-43f7-b35b-016ad6fd5893
artist_000101,Zeke Clements,primary,Wikidata,https://www.wikidata.org/wiki/Q187216|https://en.wikipedia.org/wiki/Zeke_Clements|https://musicbrainz.org/artist/32e1255d-67ab-4cdf-9e68-91affc2b9470
artist_000101,Zeke Clements,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q187216|https://en.wikipedia.org/wiki/Zeke_Clements|https://musicbrainz.org/artist/32e1255d-67ab-4cdf-9e68-91affc2b9470
artist_000102,Mac Wiseman,primary,Wikidata,https://www.wikidata.org/wiki/Q1882498|https://en.wikipedia.org/wiki/Mac_Wiseman|https://musicbrainz.org/artist/f6cde1f4-220a-48cb-a398-30be58c69456
artist_000102,Mac Wiseman,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q1882498|https://en.wikipedia.org/wiki/Mac_Wiseman|https://musicbrainz.org/artist/f6cde1f4-220a-48cb-a398-30be58c69456
